"Y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20"
67.3344492259478 49.5995165573347 4.5800208014469 32.470540061834 8 1 1.80413044036024 48 7 25.7759084551528 4 1 3 -1.67500341573943 -0.0656088857389718 100.908001724725 1.29163178242743 6 3.56155586789407 2 0.976596394655948
2360.04290758133 49.4639669256045 12.5964966742693 23.1301446674912 4 2 1.88349876654452 47 2 -13.9207741527393 2 3 2 -11.5550210234247 -0.239893252517174 99.7533015798393 5.62722454871982 8 3.45316729235611 2 0.919279221498692
2445.91379135003 44.8583772700364 4.97724486290748 18.7560628700407 7 2 2.17355279637576 36 4 43.8475375745631 1 3 3 11.9366869730821 0.0220373350099227 98.4163613954075 1.44028299534693 7 3.51024663859149 2 0.822023821055323
5006.68717831854 49.5385839264077 7.1985050553573 16.3876507227203 8 2 0.69130002378091 37 6 -44.4361946043158 3 2 2 17.1123021210101 -0.216473621078166 100.372859650218 9.25268067698926 7 4.09253450263861 1 0.934042718251761
23.1038054327784 48.3614411012502 2.28672999239328 27.9015869399506 6 1 0.676716518287878 37 4 -23.4525296756045 1 3 2 -0.864772857758993 0.0078503503800974 100.668936936472 12.9438914107159 4 9.46693673687828 2 0.830403128725721
26.6700590253128 44.7654555025876 4.49415913747081 18.2696268500971 3 1 0.282353822336398 35 3 113.07090787172 2 2 2 -0.0339270263961011 0.0646764568219394 100.119372207577 2.05329710058868 1 7.82251680729023 2 0.977802534061488
72.2155768058118 49.9479430191859 6.76784388788079 24.8458512898061 6 1 1.05882408275695 47 5 1.6218438155001 2 3 1 1.36748387964255 0.0219079367462285 98.9391121529368 10.6876049288549 3 6.25546680373977 2 0.923858226866174
2005.6469284384 51.8601707881477 1.95500328233099 24.7051030049692 3 2 1.32804612984785 31 3 -18.2820580286163 1 1 2 10.8522434457701 0.0856570269497515 99.9987198197477 12.0300249885768 6 3.94544032682414 2 0.985287742433761
8170.28997346187 54.3622351696206 6.34786501825947 23.3592704788494 8 2 1.06182594000229 42 1 31.3350478690271 4 2 1 21.8856541303649 -0.118081368651823 101.359603751195 9.27926205983385 9 5.90419255781147 2 0.999508200364686
118.94977493059 49.3394470734638 6.5091834402805 12.1534148835819 8 1 1.95216983445859 36 1 -23.7668235517344 2 1 2 -2.12692145433369 -0.0410866343044838 99.8602164647461 10.178689786233 2 8.22604236592232 2 0.802329828969609
275.462384943565 35.5929319745488 8.00250177829895 16.7911104188082 4 2 1.32132562010434 39 0 60.7033304114584 3 2 1 -3.73658995050213 0.00499261212991726 100.263067777121 9.84541741618887 3 8.69611210777693 2 0.815120579463731
495.932399967321 42.1169092922641 9.68058317228957 7.60469065989114 6 2 0.431015734795393 42 3 61.2071346653225 3 3 2 -5.17968123929926 -0.0263531282742775 100.085289923961 12.0307443067431 10 6.13070225329018 2 0.787187082959255
1343.66087428864 44.7797793126023 9.87269981515811 13.0120910019169 8 1 0.10445120905241 44 0 -59.4306219790991 3 1 2 8.75985166675041 0.054642606053369 99.4572852577682 10.1380782164633 7 5.64994112188634 2 0.795829027881201
3094.68279749746 25.4463477411001 5.28233918141109 24.550180192162 2 2 0.883293982908916 34 1 -117.949066115624 2 2 2 13.4259440066223 0.0781312435680374 100.179601751059 0.672553198412061 6 2.39456593440129 2 0.908522696692573
3546.3701990615 37.8086595484576 7.2680544121439 18.5584804589661 6 2 0.449513324364034 42 3 -93.8588119891722 3 3 1 14.3842619634817 0.00536878875472753 99.8784638557987 3.98332482855767 4 6.92473197101078 2 0.96100328980689
407.497559814089 43.1377303377793 6.9698005713182 16.4931069362031 3 2 0.360333482223937 21 0 164.974328462262 4 1 3 -4.70423696772848 0.0268012096010528 100.476794720797 8.02960478654131 10 8.58337731134238 2 0.876041091662236
2847.96352310033 43.2126340493018 2.17346601007858 27.0341486310806 1 2 0.32341137098636 40 2 64.9071288426799 1 3 1 12.922475452587 0.0178388438819449 99.2138055398552 12.8287886395119 8 3.16177461970408 2 0.972901347399454
143.451491293837 31.9611309801564 20.602460678449 20.045055000043 8 2 0.523397220407392 38 4 156.195640093324 4 2 2 1.57981856477449 0.0879564066745595 99.9958050959141 7.8201295514591 8 1.03830271206129 2 0.858519625120506
530.094973355554 42.2586761577179 2.35234056874001 12.9992332038191 1 2 0.976779597072354 38 4 -18.5543514132673 2 3 2 5.51440750315491 -0.078334945637115 99.8129649421068 2.521845810581 6 3.62990572320999 2 0.863391618761991
